3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.9999,2.9999,2.9999,2.9999,2.9999,2.9998,2.9998,2.9998,2.9997,2.9997,2.9997,2.9996,2.9996,2.9996,2.9996,2.9996,2.9996,2.9996,2.9996,2.9996,2.9996,2.9997,2.9997,2.9997,2.9998,2.9998,2.9998,2.9999,2.9999,2.9999,2.9999,2.9999,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9998,2.9998,2.9998,2.9997,2.9997,2.9996,2.9996,2.9995,2.9995,2.9994,2.9994,2.9993,2.9993,2.9992,2.9992,2.9992,2.9992,2.9992,2.9992,2.9992,2.9992,2.9993,2.9993,2.9994,2.9994,2.9995,2.9995,2.9996,2.9996,2.9997,2.9997,2.9998,2.9998,2.9998,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9998,2.9998,2.9998,2.9997,2.9997,2.9997,2.9996,2.9996,2.9995,2.9995,2.9994,2.9993,2.9993,2.9992,2.9991,2.999,2.999,2.9989,2.9988,2.9988,2.9987,2.9987,2.9987,2.9987,2.9987,2.9987,2.9988,2.9988,2.9989,2.999,2.999,2.9991,2.9992,2.9993,2.9993,2.9994,2.9995,2.9995,2.9996,2.9996,2.9997,2.9997,2.9997,2.9998,2.9998,2.9998,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9998,2.9998,2.9998,2.9998,2.9997,2.9997,2.9996,2.9996,2.9995,2.9995,2.9994,2.9994,2.9993,2.9992,2.9992,2.9991,2.999,2.9989,2.9988,2.9987,2.9986,2.9985,2.9985,2.9984,2.9983,2.9983,2.9982,2.9982,2.9982,2.9982,2.9982,2.9982,2.9983,2.9983,2.9984,2.9985,2.9985,2.9986,2.9987,2.9988,2.9989,2.999,2.9991,2.9992,2.9992,2.9993,2.9994,2.9994,2.9995,2.9995,2.9996,2.9996,2.9997,2.9997,2.9998,2.9998,2.9998,2.9998,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9998,2.9998,2.9998,2.9998,2.9997,2.9997,2.9997,2.9996,2.9996,2.9995,2.9995,2.9994,2.9994,2.9993,2.9992,2.9991,2.9991,2.999,2.9989,2.9988,2.9987,2.9986,2.9985,2.9984,2.9983,2.9981,2.998,2.9979,2.9978,2.9977,2.9977,2.9976,2.9975,2.9975,2.9975,2.9975,2.9975,2.9975,2.9976,2.9977,2.9977,2.9978,2.9979,2.998,2.9981,2.9983,2.9984,2.9985,2.9986,2.9987,2.9988,2.9989,2.999,2.9991,2.9991,2.9992,2.9993,2.9994,2.9994,2.9995,2.9995,2.9996,2.9996,2.9997,2.9997,2.9997,2.9998,2.9998,2.9998,2.9998,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9998,2.9998,2.9998,2.9998,2.9997,2.9997,2.9997,2.9996,2.9996,2.9995,2.9995,2.9994,2.9994,2.9993,2.9993,2.9992,2.9991,2.999,2.9989,2.9988,2.9987,2.9986,2.9985,2.9984,2.9983,2.9982,2.998,2.9979,2.9978,2.9976,2.9975,2.9974,2.9973,2.9971,2.997,2.9969,2.9968,2.9967,2.9967,2.9966,2.9966,2.9966,2.9966,2.9967,2.9967,2.9968,2.9969,2.997,2.9971,2.9973,2.9974,2.9975,2.9976,2.9978,2.9979,2.998,2.9982,2.9983,2.9984,2.9985,2.9986,2.9987,2.9988,2.9989,2.999,2.9991,2.9992,2.9993,2.9993,2.9994,2.9994,2.9995,2.9995,2.9996,2.9996,2.9997,2.9997,2.9997,2.9998,2.9998,2.9998,2.9998,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9998,2.9998,2.9998,2.9998,2.9998,2.9997,2.9997,2.9997,2.9996,2.9996,2.9995,2.9995,2.9994,2.9993,2.9993,2.9992,2.9991,2.9991,2.999,2.9989,2.9988,2.9987,2.9986,2.9984,2.9983,2.9982,2.9981,2.9979,2.9978,2.9976,2.9975,2.9973,2.9972,2.997,2.9969,2.9967,2.9966,2.9964,2.9962,2.9961,2.996,2.9959,2.9957,2.9957,2.9956,2.9955,2.9955,2.9955,2.9955,2.9956,2.9957,2.9957,2.9959,2.996,2.9961,2.9962,2.9964,2.9966,2.9967,2.9969,2.997,2.9972,2.9973,2.9975,2.9976,2.9978,2.9979,2.9981,2.9982,2.9983,2.9984,2.9986,2.9987,2.9988,2.9989,2.999,2.9991,2.9991,2.9992,2.9993,2.9993,2.9994,2.9995,2.9995,2.9996,2.9996,2.9997,2.9997,2.9997,2.9998,2.9998,2.9998,2.9998,2.9998,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9998,2.9998,2.9998,2.9998,2.9998,2.9997,2.9997,2.9997,2.9996,2.9996,2.9995,2.9995,2.9994,2.9994,2.9993,2.9992,2.9992,2.9991,2.999,2.9989,2.9988,2.9987,2.9986,2.9985,2.9984,2.9982,2.9981,2.9979,2.9978,2.9976,2.9975,2.9973,2.9971,2.997,2.9968,2.9966,2.9964,2.9962,2.996,2.9958,2.9957,2.9955,2.9953,2.9951,2.9949,2.9948,2.9946,2.9945,2.9943,2.9942,2.9942,2.9941,2.9941,2.9941,2.9941,2.9942,2.9942,2.9943,2.9945,2.9946,2.9948,2.9949,2.9951,2.9953,2.9955,2.9957,2.9958,2.996,2.9962,2.9964,2.9966,2.9968,2.997,2.9971,2.9973,2.9975,2.9976,2.9978,2.9979,2.9981,2.9982,2.9984,2.9985,2.9986,2.9987,2.9988,2.9989,2.999,2.9991,2.9992,2.9992,2.9993,2.9994,2.9994,2.9995,2.9995,2.9996,2.9996,2.9997,2.9997,2.9997,2.9998,2.9998,2.9998,2.9998,2.9998,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9998,2.9998,2.9998,2.9998,2.9997,2.9997,2.9997,2.9996,2.9996,2.9995,2.9995,2.9994,2.9994,2.9993,2.9993,2.9992,2.9991,2.999,2.9989,2.9988,2.9987,2.9986,2.9985,2.9984,2.9982,2.9981,2.998,2.9978,2.9976,2.9975,2.9973,2.9971,2.9969,2.9967,2.9965,2.9963,2.9961,2.9959,2.9957,2.9954,2.9952,2.995,2.9947,2.9945,2.9943,2.994,2.9938,2.9936,2.9934,2.9932,2.993,2.9928,2.9927,2.9925,2.9924,2.9923,2.9923,2.9922,2.9922,2.9923,2.9923,2.9924,2.9925,2.9927,2.9928,2.993,2.9932,2.9934,2.9936,2.9938,2.994,2.9943,2.9945,2.9947,2.995,2.9952,2.9954,2.9957,2.9959,2.9961,2.9963,2.9965,2.9967,2.9969,2.9971,2.9973,2.9975,2.9976,2.9978,2.998,2.9981,2.9982,2.9984,2.9985,2.9986,2.9987,2.9988,2.9989,2.999,2.9991,2.9992,2.9993,2.9993,2.9994,2.9994,2.9995,2.9995,2.9996,2.9996,2.9997,2.9997,2.9997,2.9998,2.9998,2.9998,2.9998,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,2.9999,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
